id,Hardness
11032,3.8490661761766605
11033,5.305946861986511
11034,3.6556114677311737
11035,5.268520288028725
11036,4.984394482695012
11037,5.28572633034306
11038,5.400191237808963
11039,5.056690164190124
11040,5.076698766316321
11041,4.98221282187523
11042,2.293311934512018
11043,4.137233346585875
11044,4.182851649205915
11045,5.102709508923235
11046,2.570598437499424
11047,5.347312082597689
11048,5.383896182172636
11049,5.433808373414649
11050,4.2021315273879845
11051,5.077859446723128
11052,2.408291692594079
11053,5.28013726493896
11054,4.572568853654545
11055,5.412506398349547
11056,5.345534933623547
11057,5.2209390356698275
11058,5.198715459632879
11059,5.360412224154848
11060,4.136449766439577
11061,5.560366901673747
11062,5.223741351350501
11063,5.256212115086944
11064,5.458072373692898
11065,5.421381146375289
11066,5.295051739810745
11067,4.416801117751518
11068,5.072892346650835
11069,5.348820848132215
11070,5.367186569859136
11071,5.3665167922305
11072,3.4916697508577363
11073,4.842237469986293
11074,5.3144407819443495
11075,4.938059283930392
11076,4.284886364184457
11077,4.5809461288104
11078,4.004662977401348
11079,5.158532070581184
11080,4.034368207964068
11081,5.303634708354916
11082,5.000314384078306
11083,4.685466535279655
11084,5.205287010395297
11085,5.030975711160305
11086,5.143894557147496
11087,5.3061835766440755
11088,2.725608787211745
11089,4.592822762336965
11090,5.227450032511793
11091,3.0387518822374195
11092,4.062930860740442
11093,5.18509691612322
11094,4.451268846771153
11095,4.727839733660011
11096,5.2680130280062265
11097,4.626813309241719
11098,5.09380047233786
11099,5.267716484817422
11100,5.162208470148334
11101,5.081672362218628
11102,5.22462142341261
11103,4.1750416411962465
11104,5.28221863293897
11105,5.327570485077979
11106,5.250296232394259
11107,4.779171683003578
11108,5.286806755563072
11109,5.310864816814583
11110,4.987831154066363
11111,4.951030895114986
11112,4.752657339313915
11113,4.954243242975423
11114,4.569475474160955
11115,5.002096462913091
11116,5.353812847066053
11117,5.3238518968745865
11118,5.538810475937661
11119,5.201689479050504
11120,4.651020613740043
11121,5.422252782832407
11122,5.009976787269958
11123,4.388562388426939
11124,5.244198530691578
11125,4.957753954848834
11126,3.919289179841485
11127,5.225661799178939
11128,5.204790800167842
11129,5.486322114844723
11130,4.618692804230843
11131,4.657739350710678
11132,4.115241663757562
11133,4.070083827027642
11134,5.252753269009092
11135,5.097160354115554
11136,4.87473719444483
11137,5.161987692306195
11138,5.227787657880066
11139,5.217588858059597
11140,4.7075991154122
11141,5.011323923733071
11142,5.21948670858127
11143,5.326038706168041
11144,3.6329583524515128
11145,4.48209717571765
11146,4.8736191406990015
11147,5.131478751929114
11148,3.4919726055778844
11149,5.112391541384969
11150,4.840417721470435
11151,4.953612799710691
11152,4.2599824236778865
11153,5.2565565676189765
11154,3.3331431778501694
11155,5.0772874894452
11156,4.062904999663358
11157,2.421837417195621
11158,5.040043169608704
11159,4.738860159812314
11160,4.12655279262885
11161,4.768267445791672
11162,4.968396797356068
11163,5.201389095070002
11164,5.199789383358917
11165,4.022064605578796
11166,5.06195052706348
11167,5.240668707259315
11168,5.151126882392542
11169,5.259677214681679
11170,4.3274513235448175
11171,4.91703803230246
11172,5.165003370679251
11173,4.4384354263023695
11174,5.263442295755574
11175,5.002482641138551
11176,5.135771682517067
11177,5.114342800455625
11178,6.984449903213898
11179,3.9957223098396852
11180,5.331177404381464
11181,5.38335600725901
11182,5.023248787474698
11183,5.245051149598805
11184,5.237295913076324
11185,5.110055197462822
11186,5.8835751626307395
11187,5.205974836157717
11188,5.18589820946368
11189,4.068684516090561
11190,4.3836566455296015
11191,4.642240379622788
11192,4.588524077849958
11193,5.144768022515342
11194,3.972296550854507
11195,5.195951083995553
11196,5.304011581944556
11197,4.935291741575361
11198,4.259920116111511
11199,4.2894708914524315
11200,5.227637205194794
11201,4.206519621358856
11202,4.641531713015012
11203,2.254566807939234
11204,5.279892052604784
11205,5.239406311393606
11206,5.046392291206485
11207,5.074879421124989
11208,5.2249562572390245
11209,5.555942202697091
11210,5.226179917172798
11211,4.918305652760222
11212,5.5681001362960485
11213,2.8371553945802868
11214,4.306628842363643
11215,5.231866099999236
11216,4.341988469242128
11217,5.467459545744714
11218,5.315581746991945
11219,3.510663414648538
11220,1.864846777938419
11221,4.082638592711371
11222,5.105153386704775
11223,4.19744346884501
11224,4.3463945027298765
11225,4.191116812872997
11226,4.984513138172336
11227,4.765401400504051
11228,5.328008211135145
11229,5.134831037590504
11230,5.429767374513205
11231,5.280813539381939
11232,2.9673226954941314
11233,4.562431604923056
11234,4.501152345329217
11235,4.412574778482918
11236,5.398364060110151
11237,5.307896459713869
11238,2.7136309779424197
11239,5.623226721943819
11240,5.285749839266261
11241,4.203020136445949
11242,3.799218495211223
11243,5.175586543838723
11244,5.347691391630038
11245,4.7648349001799515
11246,4.648183864502677
11247,2.362398639110741
11248,5.258229909861859
11249,2.77447033193152
11250,5.079312260207033
11251,4.497485707536492
11252,5.409404871811588
11253,5.554844838243023
11254,5.243727056137599
11255,5.230913510451878
11256,5.162569049342213
11257,5.5137643419508
11258,3.0678270675747368
11259,5.255836441588691
11260,3.988414666347447
11261,5.546416873947823
11262,5.120906082231411
11263,4.142516120128177
11264,5.429090209411278
11265,5.237457495103151
11266,4.898637221533759
11267,2.6741369359825087
11268,5.246990832292269
11269,5.263626439274236
11270,4.595022663639231
11271,5.027040686632672
11272,3.9724156069145558
11273,3.5495668216311476
11274,4.720078305153282
11275,5.241902152490578
11276,3.930939786903901
11277,4.2837767760750385
11278,4.435467893789682
11279,5.313525461702953
11280,4.360385379742517
11281,5.404962763774287
11282,4.990658910913854
11283,4.901180838190565
11284,5.187580860608348
11285,5.0764180243903025
11286,4.978864712781284
11287,5.207484506632438
11288,5.267686850561098
11289,4.872017607839067
11290,5.284122848060727
11291,4.083298819537758
11292,4.5238662059350085
11293,5.224791212441493
11294,4.670553398371099
11295,5.2957321928861285
11296,5.443484394770366
11297,5.062274193137206
11298,5.495286163081601
11299,4.720769841028584
11300,2.459575560715632
11301,3.5125669850971137
11302,5.086126796790967
11303,4.574090821161501
11304,5.113233452837847
11305,4.398844908930892
11306,5.3600984641658265
11307,5.398369578537947
11308,5.3462038048054
11309,3.21073017443793
11310,4.948213813779286
11311,4.061681991830532
11312,2.01368597252267
11313,4.899712748981953
11314,5.2190637453375865
11315,5.293645902876277
11316,3.4581471426369226
11317,5.24166145233083
11318,5.562437938989692
11319,2.85971843140664
11320,5.211974363505074
11321,5.293963842808541
11322,5.359135451621049
11323,4.060151839291675
11324,2.3328582111072107
11325,5.200298838031189
11326,5.483235673800763
11327,3.1129030227653676
11328,4.970428716221593
11329,2.7577680167332748
11330,5.322688468398264
11331,5.278349247415328
11332,5.3259652062785285
11333,5.461352747695116
11334,5.1305747363210035
11335,4.917639213681806
11336,3.274350087557835
11337,4.002818114083053
11338,4.335615629244736
11339,5.13428281197665
11340,5.369128297092404
11341,5.2951316069609735
11342,5.112658373548621
11343,3.221369702285776
11344,5.239825865204555
11345,5.289441592636864
11346,5.215352229669532
11347,5.114827386766382
11348,5.01618526484326
11349,4.075923677549126
11350,4.913925150818973
11351,4.2330915916949055
11352,3.7631899720685666
11353,2.787992993405933
11354,2.4526008061238627
11355,3.894632308210666
11356,4.958561852268719
11357,4.865775201479641
11358,5.015944149475175
11359,5.298207153049473
11360,3.890975454738041
11361,5.150327132468185
11362,4.3975228500054
11363,5.2254217210553495
11364,4.023185546360749
11365,4.2536358899840785
11366,5.231825176362871
11367,5.03254993911466
11368,4.121321657576926
11369,5.236611458590124
11370,4.302762534236571
11371,4.0653485901913635
11372,5.1598174710300215
11373,4.058899204279103
11374,5.183779521873291
11375,5.430790368215292
11376,5.262279508478684
11377,5.338577759179521
11378,4.158244969911032
11379,4.609175073529508
11380,4.902336577293097
11381,4.112001066077035
11382,3.823679142429819
11383,4.728968591140009
11384,4.390840474933989
11385,4.459381297313679
11386,5.114641629349145
11387,5.328727307693837
11388,5.265187854818947
11389,4.918903099665965
11390,4.111055682284735
11391,4.497409655820014
11392,5.034666845138561
11393,5.057615786925305
11394,4.945647959482397
11395,4.785896643183344
11396,4.413691521629969
11397,5.5332353457460215
11398,4.795732292869653
11399,5.680873630029859
11400,5.3991902348155065
11401,4.936024923528482
11402,5.349481783491478
11403,5.091480004504608
11404,5.202069249427549
11405,4.546311082725936
11406,5.085119006522402
11407,5.24772736591304
11408,4.932481731269045
11409,2.246910319811829
11410,3.7906494769845875
11411,2.938305873155589
11412,4.912298684302352
11413,4.3540049044557625
11414,4.956961353296407
11415,5.2887641220448
11416,5.021301645386824
11417,5.246236829701924
11418,5.098169715687225
11419,4.4097286837989635
11420,5.187977998145118
11421,5.256498665314281
11422,4.931375881039969
11423,5.117589695885396
11424,5.051635298280452
11425,3.422910310673184
11426,5.094602294530246
11427,4.548778002864908
11428,2.7078608188649156
11429,4.963301304090601
11430,5.17964609386808
11431,3.42866348601023
11432,5.4995407688067015
11433,4.3553199218224234
11434,3.22551507412982
11435,4.414541072421281
11436,2.5812777443733377
11437,5.115181542158195
11438,4.576893183851677
11439,4.895028604909258
11440,4.010247640149929
11441,2.3166532133378492
11442,2.7523281142594236
11443,2.818076527411788
11444,5.326392282123555
11445,4.5431605115947065
11446,4.987193132008415
11447,5.333087702986882
11448,5.460678910101807
11449,4.68104361786307
11450,4.5877910109330715
11451,4.764629632928599
11452,4.8168559475285395
11453,3.889151898752345
11454,4.878898422173191
11455,4.99034321445412
11456,1.6081767778683038
11457,5.1382210796710694
11458,5.300058468883941
11459,2.2126523392332227
11460,4.32802154499266
11461,2.819579121721776
11462,5.327521141862629
11463,3.694443034663451
11464,4.513376815850516
11465,5.222971862239316
11466,5.0872925804783
11467,5.1436769957415915
11468,4.546662818077002
11469,5.3753339908268405
11470,5.252028825583272
11471,3.9718334072616033
11472,4.166768856825389
11473,5.06835861817853
11474,5.150561198381363
11475,5.331047218317238
11476,3.6395531061362862
11477,5.161490841958612
11478,4.87222141279035
11479,4.360368722908453
11480,5.215024453838165
11481,5.309225911690747
11482,3.9191075057601594
11483,5.346780314425178
11484,3.828515345923066
11485,3.2708468362139924
11486,5.006656346682742
11487,5.1239306240961255
11488,5.172823934823223
11489,4.859760375252913
11490,4.1790724787083455
11491,5.3322878105038125
11492,3.122507587892128
11493,5.128518479014092
11494,5.0061488160100005
11495,5.350729667373176
11496,4.724997398636405
11497,5.3798293625402875
11498,5.271322423634997
11499,2.284288532802595
11500,4.979847520249531
11501,5.020573985340412
11502,4.6833916229294035
11503,4.927946830479476
11504,5.318712961392388
11505,3.9680357910426984
11506,5.253743613210927
11507,5.125265803584498
11508,5.035647898830133
11509,5.3548436586486865
11510,5.206876208701868
11511,5.201014037870637
11512,2.9264771654318578
11513,2.5489487119646834
11514,5.218167315175048
11515,5.212017751653798
11516,4.8307790618664965
11517,4.094890818084523
11518,4.575716379966007
11519,5.241997883411179
11520,5.438015152612437
11521,2.232331580640092
11522,5.360501609823189
11523,5.201521285070497
11524,5.126298475058595
11525,5.300625760558164
11526,5.272636600591117
11527,5.127355784535444
11528,5.36929665192195
11529,5.4281677857293005
11530,2.93539112496389
11531,4.581649418910915
11532,4.082249295150405
11533,4.628516021099408
11534,5.327166225217923
11535,4.6485901179322475
11536,5.106832553855119
11537,4.247547268264699
11538,5.154635404795
11539,5.585826592482167
11540,3.2683511303769652
11541,4.725925895615328
11542,4.0260079782125935
11543,5.251011692260093
11544,4.361788108710458
11545,5.2376269354585165
11546,5.2284412778775256
11547,5.363593011099966
11548,5.018274613683238
11549,5.475297123109168
11550,5.12196356483953
11551,3.066416379259315
11552,5.09816409302388
11553,5.210195129941022
11554,5.3051529221323
11555,4.574606057441327
11556,5.0842296733393715
11557,5.050736065477333
11558,5.179805865917068
11559,5.333164144416331
11560,5.465338682210866
11561,5.375872345475143
11562,5.569915516326885
11563,5.069271682268282
11564,5.323856391496129
11565,4.828970243950233
11566,5.17628453559551
11567,4.518372051400639
11568,5.478833799669134
11569,5.226001993566459
11570,5.676492883223203
11571,4.879432647255879
11572,4.230479694867512
11573,5.260824691069714
11574,4.175298028903426
11575,0.9437830682947093
11576,4.239688582042134
11577,5.065393436908269
11578,4.835752881152775
11579,4.772470255148211
11580,3.780083730520915
11581,3.677003750244544
11582,4.87414704043034
11583,4.1011534353321775
11584,5.583897393292316
11585,3.4271539032277976
11586,5.290550682134581
11587,4.48499002481938
11588,3.6301291035760093
11589,4.849809160317195
11590,5.270595433063682
11591,5.253052798736565
11592,5.116646230766477
11593,4.848933149891341
11594,5.383705917477418
11595,5.0771614040656186
11596,4.336959463988535
11597,5.078027764481243
11598,4.853577819665392
11599,3.4400691984843865
11600,4.340542250716426
11601,4.378805822736485
11602,3.099062595638203
11603,4.128505532071008
11604,3.771727405849255
11605,5.264567811563459
11606,5.069740534192019
11607,5.153603176645991
11608,5.217317197990788
11609,3.077517912574468
11610,5.367892554426593
11611,5.119049684568303
11612,4.810957888791557
11613,5.213221490753703
11614,4.107651488596045
11615,5.230742921910952
11616,3.942047141520221
11617,4.941598550475225
11618,3.9985472636793613
11619,5.368326876313029
11620,5.2945861555644615
11621,4.697239230748684
11622,5.270931298559198
11623,5.301632671238466
11624,5.126623405730308
11625,4.849516575801969
11626,5.23901152353164
11627,3.524970370289942
11628,4.259681680598922
11629,5.243230315384007
11630,4.401762020752002
11631,4.465353558958084
11632,1.9224868947574372
11633,5.032248213391263
11634,5.248994681490096
11635,5.2488852116498
11636,4.9526478385419646
11637,5.235431141018497
11638,4.520956644495944
11639,4.630736172560428
11640,3.667432299074858
11641,5.038970646883067
11642,5.131997465338451
11643,4.074777719359981
11644,5.44015292314511
11645,3.749510607263655
11646,5.134989010198214
11647,5.2040542612815495
11648,4.4628875025743096
11649,5.065685958831589
11650,5.255840649721723
11651,4.699207402438077
11652,5.293721517786227
11653,5.551770463449145
11654,4.235439812218447
11655,4.511504993351325
11656,3.38759613997728
11657,5.228688568776445
11658,5.291388505810662
